user_id,item_id,ui_b1_count_in_week,ui_b2_count_in_week,ui_b3_count_in_week,ui_b4_count_in_week,buy_or_not
29138075.0,219023208.0,0,0,1,0,1.0
29138075.0,234132802.0,1,0,1,0,1.0
29138075.0,244033004.0,1,0,1,0,1.0
29165687.0,35515058.0,4,0,1,1,0.0
29165687.0,89334882.0,5,0,1,1,0.0
29165687.0,174241301.0,6,0,1,0,0.0
29165687.0,331598183.0,3,0,0,0,0.0
29165687.0,342460337.0,1,0,1,1,0.0
29165687.0,377944778.0,12,0,0,1,0.0
29225615.0,114514955.0,4,0,0,0,0.0
29225615.0,194745931.0,1,1,0,0,0.0
29225615.0,216517806.0,1,0,0,0,0.0
29225615.0,241713795.0,1,0,0,0,0.0
29225615.0,252778989.0,5,1,0,0,0.0
29225615.0,315583317.0,1,0,0,0,0.0
29244653.0,52822605.0,1,0,0,0,0.0
29244653.0,64430940.0,1,0,0,0,0.0
29244653.0,125830256.0,1,1,0,0,0.0
29244653.0,128355188.0,1,0,0,0,0.0
29244653.0,167285074.0,2,0,0,0,0.0
29244653.0,168644586.0,1,0,0,0,0.0
29244653.0,172652137.0,1,0,0,0,0.0
29244653.0,176415701.0,1,0,0,0,0.0
29244653.0,183211502.0,1,0,0,0,0.0
29244653.0,211813048.0,1,0,0,0,0.0
29244653.0,327702180.0,2,0,0,0,0.0
29277167.0,218608643.0,7,0,0,0,0.0
29277167.0,356672379.0,16,0,0,1,0.0
29283689.0,25908594.0,2,0,0,0,0.0
29283689.0,82639143.0,1,1,0,0,0.0
29283689.0,111074289.0,4,0,0,0,0.0
29283689.0,164289559.0,2,1,0,0,0.0
29283689.0,203668443.0,1,0,0,0,0.0
29283689.0,270625120.0,0,1,0,0,0.0
29283689.0,364506479.0,1,1,0,0,0.0
29284952.0,135625341.0,11,0,1,1,0.0
29338568.0,106848556.0,1,0,1,0,0.0
29338568.0,146474218.0,1,0,0,0,0.0
29338568.0,228781714.0,1,0,1,0,0.0
29375912.0,26350215.0,1,0,1,1,0.0
29375912.0,43531534.0,4,0,0,0,0.0
29375912.0,84750021.0,8,1,1,0,1.0
29375912.0,168741658.0,1,0,0,0,0.0
29375912.0,185385699.0,1,0,0,0,1.0
29375912.0,202045282.0,1,0,0,0,0.0
29375912.0,228774624.0,1,0,1,0,0.0
29375912.0,280174113.0,1,0,1,1,0.0
29375912.0,296687672.0,6,0,0,0,0.0
29375912.0,356963682.0,3,0,1,0,1.0
29375912.0,372363059.0,5,0,1,0,0.0
29394323.0,62024898.0,3,0,1,0,0.0
29396660.0,8323005.0,2,0,1,0,1.0
29396660.0,62536729.0,4,0,1,0,1.0
29396660.0,167970795.0,2,0,1,0,1.0
29396660.0,186227605.0,11,0,3,1,0.0
29396660.0,191024818.0,8,0,1,0,1.0
29396660.0,270738953.0,2,0,1,0,1.0
29396660.0,399305970.0,2,0,1,0,1.0
29396660.0,404385558.0,2,0,1,0,1.0
29397278.0,16037007.0,1,1,0,0,0.0
29397278.0,37336995.0,4,1,0,0,0.0
29397278.0,78978914.0,2,1,0,0,0.0
29397278.0,83859417.0,1,0,0,0,0.0
29397278.0,140191147.0,2,0,0,0,0.0
29397278.0,264361339.0,1,0,1,0,1.0
29397278.0,272633526.0,4,1,0,0,0.0
29427875.0,49251234.0,1,1,0,0,0.0
29427875.0,62016279.0,1,1,0,0,0.0
29427875.0,113130850.0,1,1,0,0,0.0
29427875.0,243632202.0,1,1,0,0,0.0
29427875.0,252203741.0,1,0,0,0,0.0
29427875.0,260321875.0,6,0,1,1,0.0
29427875.0,278963433.0,2,1,0,0,0.0
29427875.0,339512151.0,1,1,0,0,0.0
29427875.0,384186573.0,1,0,0,0,0.0
29427875.0,398694632.0,1,1,1,0,0.0
29428340.0,246707256.0,12,1,0,0,0.0
29428340.0,289603389.0,2,0,0,0,0.0
29428340.0,380855863.0,13,1,0,1,0.0
29429927.0,399453329.0,3,0,1,0,0.0
29457491.0,42608045.0,4,0,0,0,0.0
29457491.0,45420548.0,2,1,0,0,0.0
29457491.0,97950719.0,10,1,0,0,0.0
29457491.0,215831413.0,7,0,0,1,0.0
29457491.0,306347285.0,2,0,0,0,0.0
29460830.0,259117889.0,2,0,1,1,1.0
29467148.0,297652364.0,4,0,1,1,0.0
29474705.0,395724430.0,2,0,1,0,0.0
29488694.0,41200285.0,1,0,0,1,1.0
29495282.0,387148041.0,4,0,0,0,0.0
29516783.0,380146527.0,1,0,0,0,0.0
29518607.0,34405040.0,1,0,1,0,0.0
29518607.0,40328006.0,1,0,0,0,0.0
29518607.0,53295250.0,1,0,1,0,0.0
29518607.0,160674779.0,1,0,1,0,0.0
29518607.0,210629672.0,2,0,0,0,0.0
29518607.0,234712341.0,1,0,1,0,0.0
29518607.0,365375383.0,3,0,1,0,0.0
29520569.0,346929672.0,2,0,0,0,0.0
29526839.0,135717424.0,1,0,0,0,0.0
29539526.0,2152073.0,1,1,0,0,0.0
29539526.0,126067519.0,1,0,0,0,0.0
29539526.0,211359505.0,1,0,0,0,0.0
29539526.0,363321698.0,1,0,0,0,0.0
29542922.0,273413239.0,5,0,0,0,0.0
29542922.0,290960418.0,3,1,0,0,0.0
29542922.0,358642932.0,1,0,0,0,0.0
29542922.0,383058310.0,9,0,0,1,0.0
29548223.0,106737719.0,1,0,0,0,0.0
29548223.0,192159704.0,1,0,0,0,0.0
29548223.0,241958168.0,1,0,0,0,0.0
29592992.0,50367247.0,3,0,1,1,0.0
29592992.0,58002534.0,1,0,0,0,0.0
29592992.0,162492824.0,1,1,0,0,0.0
29592992.0,194708694.0,1,0,0,0,0.0
29592992.0,318453677.0,1,0,0,0,0.0
29592992.0,404237388.0,1,0,0,0,0.0
29598008.0,362199116.0,8,0,0,1,0.0
29599100.0,348813024.0,2,1,0,0,0.0
29611928.0,27433291.0,1,0,0,0,0.0
29611928.0,92233601.0,2,0,0,0,0.0
29611928.0,139671483.0,3,0,1,0,0.0
29611928.0,215397691.0,1,0,0,0,0.0
29611928.0,262576452.0,1,0,0,0,0.0
29611928.0,368233625.0,4,0,2,0,0.0
29611928.0,377720224.0,1,0,0,0,0.0
29611928.0,377927374.0,3,0,0,0,0.0
29613866.0,374554235.0,12,0,1,1,0.0
29614901.0,159244961.0,1,0,1,0,0.0
29614901.0,338472882.0,1,0,0,0,0.0
29633312.0,9945586.0,3,0,2,0,0.0
29633312.0,11976182.0,1,0,0,0,0.0
29633312.0,12754551.0,1,1,0,0,0.0
29633312.0,57094201.0,1,0,0,0,0.0
29633312.0,73907444.0,1,0,0,0,0.0
29633312.0,81842685.0,1,1,0,0,0.0
29633312.0,85565888.0,1,0,0,0,0.0
29633312.0,86484148.0,1,0,1,0,0.0
29633312.0,95286111.0,2,0,0,0,0.0
29633312.0,105032539.0,1,0,0,0,0.0
29633312.0,125111747.0,1,0,0,0,0.0
29633312.0,139429029.0,7,0,2,1,0.0
29633312.0,167392012.0,4,0,1,0,0.0
29633312.0,167896154.0,1,0,0,0,0.0
29633312.0,195934650.0,1,0,1,0,0.0
29633312.0,198101782.0,1,0,0,0,0.0
29633312.0,199760497.0,1,0,1,0,0.0
29633312.0,201378171.0,1,1,0,0,0.0
29633312.0,201728514.0,1,0,1,0,0.0
29633312.0,202762030.0,1,0,1,0,0.0
29633312.0,216778424.0,11,0,3,0,0.0
29633312.0,217377465.0,1,0,0,0,0.0
29633312.0,306079273.0,1,0,1,0,0.0
29633312.0,309205614.0,1,0,0,0,0.0
29633312.0,325618577.0,12,1,2,0,0.0
29633312.0,339257147.0,7,1,1,0,0.0
29633312.0,400900528.0,2,0,0,0,0.0
29645591.0,6359750.0,10,0,1,0,0.0
29645591.0,19610222.0,4,0,0,0,0.0
29645591.0,74306640.0,18,0,1,0,0.0
29645591.0,81020708.0,13,0,2,0,0.0
29645591.0,115588419.0,4,0,0,0,0.0
29645591.0,129750639.0,5,0,1,0,0.0
29645591.0,167524049.0,5,0,0,0,0.0
29645591.0,181981965.0,8,0,1,0,0.0
29645591.0,187218506.0,14,0,1,0,0.0
29645591.0,196663626.0,4,0,1,0,0.0
29645591.0,212209957.0,5,0,1,0,0.0
29645591.0,218371482.0,3,0,0,0,0.0
29645591.0,234737968.0,20,0,1,0,0.0
29645591.0,242125399.0,9,0,1,0,0.0
29645591.0,306272972.0,4,0,0,0,0.0
29645591.0,322730816.0,0,0,1,0,0.0
29645591.0,347884251.0,16,0,1,0,0.0
29662007.0,81418930.0,3,1,0,0,0.0
29662007.0,92632269.0,3,1,0,0,0.0
29662007.0,232811867.0,11,1,0,0,0.0
29662007.0,372612871.0,18,1,1,1,0.0
29668961.0,181001307.0,2,0,0,0,0.0
29668961.0,198806354.0,7,0,1,0,0.0
29668961.0,229369457.0,3,0,0,0,0.0
29668961.0,230114381.0,1,0,0,0,0.0
29668961.0,247929620.0,5,0,1,0,0.0
29668961.0,270261803.0,1,0,0,0,0.0
29668961.0,278793452.0,1,0,1,0,0.0
29668961.0,287255045.0,13,0,2,0,0.0
29668961.0,298669182.0,9,0,0,0,0.0
29668961.0,329834169.0,6,0,1,0,0.0
29668961.0,332051831.0,3,0,1,0,0.0
29670638.0,39127560.0,7,0,1,0,1.0
29670638.0,102679941.0,2,0,1,0,0.0
29670638.0,167675856.0,1,0,1,0,0.0
29670638.0,178498873.0,5,0,1,0,1.0
29670638.0,205447250.0,1,0,0,0,0.0
29670638.0,356630630.0,1,0,0,0,0.0
29678846.0,93935980.0,0,0,1,1,0.0
29678846.0,96073293.0,1,0,0,0,0.0
29678846.0,115361746.0,1,0,0,0,0.0
29678846.0,162172740.0,1,0,0,1,0.0
29678846.0,225854784.0,1,0,1,0,0.0
29678846.0,287542200.0,2,0,0,0,0.0
29678846.0,382961649.0,1,0,1,0,0.0
29681615.0,309851382.0,14,0,1,0,0.0
29699594.0,165614484.0,2,0,1,0,0.0
29699594.0,349809938.0,1,0,0,0,0.0
29721926.0,277354483.0,5,0,1,2,0.0
29739449.0,94360418.0,1,0,0,0,0.0
29747300.0,12672010.0,1,0,0,0,0.0
29747300.0,19328739.0,1,1,0,0,0.0
29747300.0,50463980.0,1,1,0,0,0.0
29747300.0,91440799.0,1,0,0,0,0.0
29747300.0,102532507.0,1,0,0,0,0.0
29747300.0,179475450.0,1,1,0,0,0.0
29747300.0,259590952.0,1,0,0,0,0.0
29747300.0,278443293.0,1,1,0,0,0.0
29747300.0,298146832.0,2,1,0,0,0.0
29747300.0,311784928.0,1,1,0,0,0.0
29747300.0,317554556.0,1,0,0,0,0.0
29759522.0,66548239.0,2,1,0,1,0.0
29759522.0,142119829.0,2,0,0,1,0.0
29765417.0,34240578.0,4,0,0,0,0.0
29780294.0,4345478.0,3,0,0,0,0.0
29780294.0,69969154.0,2,1,0,0,0.0
29780294.0,179726667.0,3,0,1,0,0.0
29780294.0,194934315.0,4,1,0,0,0.0
29780294.0,195406298.0,2,0,0,0,0.0
29780294.0,231948118.0,3,1,0,0,0.0
29780294.0,348388352.0,6,1,0,0,0.0
29793950.0,32581702.0,1,0,0,0,0.0
29793950.0,50644262.0,7,0,0,1,0.0
29793950.0,292123018.0,8,0,1,1,0.0
29793950.0,373148931.0,5,0,1,0,0.0
29810207.0,213373519.0,4,0,1,1,0.0
29818643.0,83047214.0,4,0,0,0,0.0
29818643.0,205028106.0,2,0,0,0,0.0
29853689.0,245229688.0,3,0,0,0,0.0
29853689.0,340869480.0,15,0,1,1,0.0
29860448.0,62710340.0,2,0,0,0,0.0
29860448.0,239253448.0,2,0,2,0,0.0
29860448.0,329282475.0,5,0,1,0,0.0
29860448.0,393942781.0,4,0,1,0,0.0
29860448.0,401407474.0,2,0,1,0,0.0
29860619.0,85316201.0,2,0,0,0,0.0
29860619.0,311172169.0,2,0,0,0,0.0
29860619.0,322965798.0,6,0,0,0,0.0
29860619.0,365836845.0,1,1,0,0,0.0
29892572.0,45096823.0,1,0,0,0,0.0
29892572.0,196685447.0,1,0,0,0,0.0
29892572.0,241939141.0,2,0,1,0,1.0
29892572.0,260615466.0,1,0,0,0,0.0
29892572.0,290746753.0,1,0,0,0,0.0
29896790.0,266760146.0,2,0,0,0,0.0
29903504.0,11986419.0,2,0,1,1,0.0
29903504.0,83287757.0,1,0,0,0,0.0
29903732.0,81166166.0,3,0,1,1,0.0
29903732.0,117925844.0,3,0,1,1,0.0
29936417.0,62931595.0,10,0,0,1,0.0
29943290.0,101166786.0,3,0,1,0,0.0
29943290.0,345398269.0,1,0,0,0,1.0
29954210.0,207835688.0,2,0,0,0,0.0
29972954.0,161502088.0,2,0,0,0,0.0
30010950.0,24146525.0,4,1,0,0,1.0
30010950.0,34116103.0,2,1,0,0,0.0
30010950.0,127030132.0,1,0,0,0,0.0
30010950.0,264533749.0,1,0,0,0,0.0
30010950.0,300719147.0,2,1,0,0,0.0
30010950.0,320445504.0,2,1,0,0,0.0
30020265.0,17588865.0,1,0,1,0,0.0
30020265.0,131605084.0,1,0,1,0,0.0
30020265.0,131633984.0,1,0,1,0,0.0
30020265.0,136778866.0,2,0,1,0,0.0
30020265.0,171461881.0,1,0,0,0,0.0
30020265.0,187989576.0,1,0,1,0,0.0
30020265.0,286512668.0,1,0,1,0,0.0
30020265.0,292383941.0,1,0,0,0,0.0
30020265.0,326586057.0,1,0,1,0,0.0
30020265.0,336207582.0,5,0,1,0,0.0
30024255.0,72423155.0,8,0,0,0,0.0
30024255.0,87971534.0,2,0,0,0,0.0
30093648.0,204667476.0,2,1,0,0,0.0
30093648.0,209309104.0,1,1,0,0,0.0
30122202.0,105451831.0,14,0,1,2,0.0
30122202.0,139704869.0,11,0,1,1,0.0
30127893.0,218550851.0,7,1,1,1,0.0
30146646.0,205730789.0,1,1,0,0,0.0
30146646.0,326680899.0,2,1,0,0,0.0
30161466.0,152559026.0,4,0,1,1,1.0
30163575.0,103032500.0,3,0,0,0,0.0
30163575.0,120457864.0,1,0,0,0,0.0
30163575.0,189821873.0,3,0,0,0,0.0
30163575.0,209248274.0,7,0,1,0,0.0
30163575.0,383521784.0,1,0,0,0,0.0
30168030.0,130319161.0,2,1,0,0,1.0
30168030.0,176144701.0,3,1,0,1,0.0
30169674.0,290049434.0,1,1,0,0,0.0
30184494.0,42583830.0,1,1,0,0,0.0
30184494.0,116853752.0,4,0,0,0,0.0
30184494.0,198394095.0,2,1,0,0,0.0
30184494.0,328663696.0,39,1,1,1,0.0
30184494.0,342281087.0,3,0,0,1,0.0
30192099.0,73031177.0,4,0,1,1,0.0
30192099.0,91877941.0,3,0,1,1,0.0
30192099.0,133197331.0,4,0,1,1,0.0
30192099.0,170138418.0,4,0,1,1,0.0
30192099.0,226197786.0,1,0,1,1,0.0
30192099.0,257008122.0,3,1,1,1,0.0
30192099.0,273165463.0,1,0,0,0,0.0
30192099.0,326041438.0,3,0,2,1,0.0
30192099.0,398218143.0,3,0,1,1,0.0
30198198.0,334010163.0,1,0,1,1,0.0
30203088.0,65724582.0,1,0,0,0,0.0
30214065.0,15534484.0,16,0,0,0,0.0
30214065.0,18199105.0,19,0,1,1,0.0
30214065.0,53011730.0,1,0,0,0,0.0
30214065.0,172856505.0,7,0,0,0,0.0
30214065.0,185667021.0,10,0,1,1,0.0
30214065.0,190698143.0,1,0,0,0,0.0
30214065.0,203117089.0,1,0,0,0,0.0
30214065.0,207586837.0,1,0,0,0,0.0
30214065.0,309806985.0,1,0,0,0,0.0
30214065.0,335818741.0,5,0,0,0,0.0
30214065.0,341686168.0,1,0,0,0,0.0
30214065.0,349293614.0,5,0,1,1,0.0
30214065.0,387080117.0,1,0,0,0,0.0
30215100.0,156033207.0,5,0,0,0,0.0
30229602.0,248051949.0,11,0,1,1,0.0
30253899.0,148924159.0,4,0,1,1,0.0
30256473.0,4783705.0,1,0,0,0,0.0
30289386.0,2613158.0,16,0,2,1,0.0
30289386.0,402427291.0,3,0,1,0,0.0
30292383.0,198037794.0,3,0,1,0,0.0
30292383.0,348562055.0,14,0,3,1,0.0
30320472.0,271685470.0,1,0,1,1,0.0
30320472.0,319886608.0,1,1,1,0,0.0
30324405.0,178066789.0,2,0,0,0,0.0
30324405.0,276603881.0,2,1,0,0,0.0
30324405.0,282729651.0,8,1,0,0,0.0
30324405.0,383083273.0,5,1,0,0,0.0
30354420.0,178241806.0,3,0,0,0,0.0
30354420.0,235920236.0,1,0,0,0,0.0
30354420.0,319881993.0,1,0,0,0,0.0
30361389.0,97937609.0,2,1,0,0,0.0
30361389.0,175853109.0,3,1,0,0,0.0
30361389.0,198680606.0,2,1,0,0,0.0
30361389.0,375250547.0,2,1,0,0,0.0
30399726.0,267655566.0,5,0,1,0,0.0
30404274.0,171275685.0,10,2,0,0,1.0
30480882.0,28727582.0,2,0,1,0,0.0
30480882.0,66296610.0,1,0,1,0,0.0
30480882.0,68750943.0,1,0,0,1,0.0
30480882.0,75391654.0,2,0,1,0,1.0
30480882.0,109038156.0,2,0,1,0,0.0
30480882.0,139343460.0,1,0,1,0,0.0
30480882.0,156718555.0,1,0,1,0,0.0
30480882.0,157171403.0,2,0,1,0,0.0
30480882.0,182939981.0,2,0,1,0,0.0
30480882.0,200296181.0,2,0,1,0,0.0
30480882.0,218530096.0,1,0,0,0,0.0
30480882.0,228216918.0,1,0,1,0,0.0
30480882.0,234959949.0,2,0,1,1,0.0
30480882.0,243464789.0,1,0,1,0,0.0
30480882.0,258393067.0,1,0,1,0,0.0
30480882.0,274536840.0,1,0,1,0,0.0
30480882.0,278890865.0,2,0,1,0,0.0
30480882.0,377334087.0,5,0,2,1,0.0
30480882.0,389361341.0,1,0,1,0,0.0
30512334.0,34102362.0,2,0,1,0,0.0
30512334.0,164573389.0,8,0,1,1,0.0
30512334.0,215738013.0,13,0,1,1,0.0
30517797.0,34418318.0,8,1,0,0,0.0
30517797.0,80597143.0,12,1,0,0,0.0
30517797.0,85162894.0,6,0,0,0,0.0
30517797.0,174382313.0,3,0,0,0,0.0
30517797.0,184181655.0,11,1,0,0,0.0
30517797.0,312154752.0,2,0,0,0,0.0
30517797.0,348290225.0,3,0,0,0,0.0
30537642.0,115248061.0,9,0,1,0,0.0
30539523.0,9881735.0,2,0,1,0,0.0
30539523.0,54565633.0,4,0,1,0,1.0
30539523.0,108026105.0,6,0,1,0,0.0
30539523.0,354318039.0,6,0,1,0,0.0
30539523.0,402741828.0,2,0,1,0,1.0
30550524.0,256597835.0,1,0,0,0,0.0
30550524.0,268680469.0,10,0,0,0,0.0
30550524.0,288725257.0,1,0,0,0,0.0
30582420.0,182199901.0,5,0,0,0,0.0
30582420.0,290345359.0,2,0,0,0,0.0
30582420.0,310596813.0,1,0,0,0,0.0
30591498.0,382990014.0,2,0,1,0,0.0
30593379.0,278973278.0,1,1,0,0,0.0
30601071.0,20709916.0,4,0,1,0,0.0
30601071.0,392269081.0,7,0,0,0,0.0
30646548.0,238162106.0,7,0,1,1,0.0
30651426.0,33128826.0,14,0,0,0,0.0
30651426.0,35711008.0,1,0,0,0,0.0
30651426.0,172236633.0,6,0,1,0,0.0
30651426.0,246777178.0,2,0,2,0,0.0
30651426.0,376857808.0,3,0,1,0,0.0
30655074.0,23781703.0,1,0,0,0,0.0
30657582.0,62520581.0,3,0,0,0,0.0
30657582.0,66750046.0,5,0,0,0,0.0
30657582.0,131186471.0,3,0,0,0,0.0
30657582.0,194499950.0,3,0,0,0,0.0
30657582.0,257610746.0,1,0,0,0,0.0
30657582.0,305283333.0,8,0,0,0,0.0
30657582.0,387850197.0,11,2,0,1,0.0
30659463.0,40746055.0,4,1,0,0,0.0
30660351.0,43140968.0,3,0,0,0,0.0
30660351.0,172050352.0,6,0,2,0,0.0
30660351.0,202394150.0,2,0,0,0,0.0
30660351.0,210956141.0,6,0,0,0,0.0
30660351.0,320323966.0,3,0,0,0,0.0
30660351.0,345559052.0,3,0,1,0,0.0
30660351.0,391404392.0,3,0,1,1,0.0
30674454.0,106978859.0,1,0,0,0,0.0
30674454.0,218063726.0,1,0,0,0,0.0
30676164.0,368726384.0,3,0,0,0,0.0
30703389.0,142026584.0,2,1,0,1,0.0
30735456.0,327460690.0,2,0,0,1,0.0
30791211.0,33775747.0,1,0,1,0,0.0
30791211.0,122467055.0,1,0,0,0,0.0
30791211.0,310594492.0,12,1,1,0,1.0
30826017.0,48132222.0,5,0,0,1,0.0
30849216.0,52007740.0,1,0,0,0,0.0
30849216.0,68285534.0,3,0,0,0,0.0
30849216.0,68450847.0,24,0,0,1,0.0
30849216.0,94562539.0,3,0,0,0,0.0
30849216.0,147556627.0,1,0,0,0,0.0
30849216.0,220010239.0,1,0,0,0,0.0
30849216.0,231206865.0,3,0,0,0,0.0
30849216.0,298487645.0,1,0,0,0,0.0
30849216.0,307842587.0,3,0,0,0,0.0
30849216.0,316351079.0,14,1,1,1,0.0
30849216.0,348206640.0,3,0,0,0,0.0
30849216.0,357156477.0,4,0,0,0,0.0
30851919.0,91985768.0,1,0,0,0,0.0
30851919.0,372773735.0,1,0,0,0,0.0
30859557.0,173457880.0,3,0,0,1,0.0
30859557.0,238544150.0,2,1,0,0,0.0
30859557.0,239074569.0,3,1,0,0,0.0
30859557.0,327129219.0,1,1,0,0,0.0
30890403.0,19800869.0,3,0,1,1,0.0
30890403.0,122662428.0,3,0,1,1,0.0
30890403.0,173785176.0,3,0,1,0,0.0
30890403.0,178529545.0,1,0,1,0,0.0
30890403.0,241734188.0,2,0,1,0,0.0
30890403.0,258315180.0,9,0,1,1,0.0
30890403.0,261025200.0,6,0,1,1,0.0
30890403.0,322521005.0,1,0,0,0,0.0
30890403.0,322616467.0,1,0,0,0,0.0
30890403.0,331827531.0,6,0,1,1,0.0
30890403.0,339252202.0,4,0,1,1,0.0
30890403.0,342889208.0,3,0,1,1,0.0
30890403.0,387497579.0,1,0,0,0,0.0
30890403.0,396898442.0,1,0,0,0,0.0
30912157.0,17461924.0,5,0,1,1,0.0
30912157.0,150204815.0,1,0,0,0,0.0
30912157.0,169954687.0,1,0,0,0,0.0
30912157.0,198867412.0,6,0,0,0,0.0
30912157.0,247038450.0,1,0,0,0,0.0
30912727.0,35252622.0,2,0,0,0,0.0
30912727.0,212972598.0,2,0,0,0,0.0
30912727.0,256786856.0,15,0,1,0,0.0
30912727.0,284019855.0,4,0,0,0,0.0
30912727.0,306886006.0,1,0,0,0,0.0
30912727.0,349812561.0,2,0,0,0,0.0
30912727.0,368205234.0,13,0,1,1,0.0
30918427.0,332834722.0,10,0,0,1,0.0
30958384.0,237615154.0,13,0,1,1,0.0
30960289.0,76746001.0,10,0,1,1,0.0
30960289.0,132968500.0,3,0,0,0,0.0
30960289.0,261943289.0,3,0,1,1,0.0
30961381.0,397185138.0,8,0,0,1,0.0
30966958.0,33233730.0,1,0,0,0,0.0
30966958.0,50493463.0,5,0,1,1,0.0
30966958.0,148553450.0,1,0,0,0,0.0
30966958.0,196056121.0,1,0,0,0,0.0
30966958.0,202552717.0,1,0,0,0,0.0
30966958.0,249927317.0,1,0,0,0,0.0
30966958.0,292650882.0,1,0,0,0,0.0
30966958.0,394588333.0,1,0,0,0,0.0
30972130.0,63906212.0,4,1,0,0,0.0
30972130.0,139047759.0,5,1,0,0,0.0
30972130.0,147999956.0,2,0,0,0,0.0
30972130.0,154785552.0,1,0,0,0,0.0
30972130.0,157258481.0,2,1,0,0,0.0
30972130.0,161943104.0,3,1,0,0,0.0
30972130.0,248149263.0,1,0,0,0,0.0
30972130.0,260692176.0,3,1,0,0,0.0
30972130.0,286295058.0,1,0,0,0,0.0
30972130.0,288798151.0,2,0,1,0,0.0
30972130.0,376184049.0,1,1,0,0,0.0
30972130.0,394348876.0,1,1,1,0,0.0
30995101.0,6424613.0,16,0,1,1,0.0
30995101.0,29754955.0,1,0,1,0,0.0
30995101.0,206365649.0,7,0,0,1,0.0
30995101.0,274785268.0,6,0,0,1,0.0
30995101.0,289185512.0,9,0,1,1,0.0
30995101.0,354664404.0,2,0,1,0,0.0
30995101.0,390116849.0,1,0,0,0,0.0
31034098.0,316774506.0,3,0,0,1,0.0
31045873.0,76607798.0,1,1,0,0,0.0
31045873.0,306752555.0,3,0,0,0,0.0
31047583.0,168309841.0,4,0,0,0,0.0
31047583.0,259465834.0,18,0,1,0,0.0
31062346.0,19888909.0,1,0,0,0,0.0
31062346.0,24899742.0,3,0,1,0,0.0
31062346.0,55895118.0,2,0,1,0,0.0
31062346.0,96572470.0,1,0,0,0,0.0
31062346.0,124942920.0,1,1,0,0,0.0
31062346.0,130151364.0,1,0,0,0,0.0
31062346.0,131842651.0,1,0,0,0,0.0
31062346.0,133048001.0,1,0,1,0,0.0
31062346.0,147739951.0,1,0,0,0,0.0
31062346.0,171041648.0,3,0,0,0,0.0
31062346.0,178748681.0,1,0,1,0,0.0
31062346.0,196272614.0,1,1,0,0,0.0
31062346.0,221634075.0,1,0,0,0,0.0
31062346.0,230702325.0,1,1,0,0,0.0
31097767.0,106164137.0,1,0,0,0,0.0
31097767.0,331075412.0,1,0,0,0,1.0
31097767.0,388795841.0,1,0,0,0,0.0
31115344.0,113131021.0,2,0,0,0,0.0
31115344.0,275744691.0,4,0,0,0,0.0
31151824.0,113985513.0,1,0,0,0,0.0
31153192.0,17338714.0,1,0,0,0,0.0
31153192.0,92804279.0,2,0,0,0,0.0
31153192.0,149954312.0,2,0,0,0,0.0
31153192.0,297633434.0,3,0,0,0,0.0
31153192.0,327824170.0,2,0,1,0,0.0
31153192.0,361838849.0,5,0,0,0,0.0
31203388.0,11339653.0,1,0,1,0,0.0
31203388.0,37502488.0,1,0,1,0,0.0
31203388.0,162464766.0,1,0,1,0,0.0
31205668.0,12625608.0,1,0,1,1,0.0
31216075.0,31922654.0,8,0,1,1,0.0
31216075.0,111936582.0,8,0,1,1,0.0
31216075.0,280193478.0,18,2,1,2,0.0
31216075.0,327178395.0,6,0,1,1,0.0
31246831.0,38494316.0,8,0,1,0,0.0
31246831.0,52080785.0,1,0,0,0,0.0
31246831.0,55418834.0,2,0,0,0,0.0
31246831.0,57444478.0,1,0,0,0,0.0
31246831.0,93615335.0,1,0,0,0,0.0
31246831.0,101305355.0,1,0,0,0,0.0
31246831.0,123770156.0,2,0,1,0,0.0
31246831.0,124025975.0,1,0,0,0,0.0
31246831.0,129009134.0,1,0,0,0,0.0
31246831.0,143389124.0,1,0,0,0,0.0
31246831.0,150334319.0,1,0,0,0,0.0
31246831.0,167259362.0,1,0,0,0,0.0
31246831.0,201256800.0,1,0,0,0,0.0
31246831.0,229857750.0,1,0,0,0,0.0
31246831.0,242139123.0,1,0,0,0,0.0
31246831.0,263726447.0,2,0,0,0,0.0
31246831.0,264751816.0,3,0,0,0,0.0
31246831.0,279501789.0,1,0,0,0,0.0
31246831.0,287649137.0,5,0,0,0,0.0
31246831.0,295999068.0,1,0,1,0,0.0
31246831.0,321234716.0,1,0,0,0,0.0
31246831.0,335878785.0,1,0,0,0,0.0
31246831.0,351750986.0,2,0,1,0,0.0
31246831.0,367398998.0,1,0,0,0,0.0
31246831.0,371809976.0,1,0,0,0,0.0
31277407.0,155296033.0,1,0,0,0,0.0
31284451.0,50192146.0,3,0,1,1,1.0
31284451.0,66604564.0,1,0,0,0,0.0
31284451.0,284487654.0,2,0,0,1,0.0
31284451.0,349337819.0,1,0,0,1,0.0
31284451.0,359709326.0,1,0,0,0,0.0
31290745.0,302879346.0,4,0,0,0,0.0
31298554.0,253221261.0,1,0,1,0,0.0
31298554.0,308641860.0,1,0,1,0,0.0
31310260.0,313385001.0,2,0,0,1,0.0
31328524.0,5175448.0,6,0,1,1,0.0
31328524.0,7629299.0,6,0,1,1,0.0
31328524.0,10685590.0,2,1,0,0,0.0
31328524.0,40647287.0,1,0,1,0,0.0
31328524.0,126949975.0,15,0,1,1,0.0
31328524.0,128704004.0,11,1,1,1,0.0
